Date,Confirmed Cases Barisal,Case Rate Barisal,Deaths Barisal,Death Rate Barisal,Confirmed Cases Chittagong,Case Rate Chittagong,Deaths Chittagong,Death Rate Chittagong,Confirmed Cases Dhaka,Case Rate Dhaka,Deaths Dhaka,Death Rate Dhaka,Confirmed Cases Khulna,Case Rate Khulna,Deaths Khulna,Death Rate Khulna,Confirmed Cases Mymensingh,Case Rate Mymensingh,Deaths Mymensingh,Death Rate Mymensingh,Confirmed Cases Rajshahi,Case Rate Rajshahi,Deaths Rajshahi,Death Rate Rajshahi,Confirmed Cases Rangpur,Case Rate Rangpur,Deaths Rangpur,Death Rate Rangpur,Confirmed Cases Sylhet,Case Rate Sylhet,Deaths Sylhet,Death Rate Sylhet,Confirmed Cases Allover Bangladesh,Case Rate Allover Bangladesh,Deaths Allover Bangladesh,Death Rate Allover Bangladesh
2021-01-14,16.0,4.0,16.0,2.0,160.0,4.0,16.0,2.0,467.0,8.0,16.0,2.0,15.0,3.0,16.0,2.0,9.0,4.0,16.0,2.0,32.0,4.0,16.0,2.0,27.0,8.0,16.0,2.0,24.0,3.0,16.0,2.0,813.0,5.0,16.0,2.0
2021-01-15,10.0,3.0,13.0,1.7,92.0,3.0,13.0,1.7,323.0,7.0,13.0,1.7,36.0,5.0,13.0,1.7,5.0,2.0,13.0,1.7,21.0,2.0,13.0,1.7,22.0,8.0,13.0,1.7,9.0,2.0,13.0,1.7,762.0,6.0,13.0,1.7
2021-01-16,10.0,3.0,21.0,3.6,103.0,3.0,21.0,3.6,320.0,6.0,21.0,3.6,8.0,1.0,21.0,3.6,10.0,3.0,21.0,3.6,34.0,2.0,21.0,3.6,7.0,3.0,21.0,3.6,9.0,1.0,21.0,3.6,578.0,5.0,21.0,3.6
2021-01-17,16.0,4.0,23.0,4.0,120.0,4.0,23.0,4.0,442.0,7.0,23.0,4.0,27.0,6.0,23.0,4.0,10.0,4.0,23.0,4.0,30.0,5.0,23.0,4.0,15.0,6.0,23.0,4.0,16.0,2.0,23.0,4.0,569.0,4.0,23.0,4.0
2021-01-18,17.0,5.0,16.0,2.3,114.0,3.0,16.0,2.3,368.0,6.0,16.0,2.3,9.0,2.0,16.0,2.3,6.0,2.0,16.0,2.3,49.0,4.0,16.0,2.3,11.0,5.0,16.0,2.3,19.0,2.0,16.0,2.3,697.0,5.0,16.0,2.3
2021-01-19,9.0,3.0,20.0,2.8,127.0,3.0,20.0,2.8,339.0,6.0,20.0,2.8,21.0,3.0,20.0,2.8,8.0,3.0,20.0,2.8,62.0,4.0,20.0,2.8,9.0,3.0,20.0,2.8,11.0,1.0,20.0,2.8,702.0,5.0,20.0,2.8
2021-01-20,13.0,4.0,8.0,1.2,134.0,3.0,8.0,1.2,386.0,6.0,8.0,1.2,19.0,3.0,8.0,1.2,2.0,1.0,8.0,1.2,40.0,3.0,8.0,1.2,11.0,4.0,8.0,1.2,6.0,1.0,8.0,1.2,656.0,4.0,8.0,1.2
2021-01-21,4.0,1.0,16.0,2.7,140.0,3.0,16.0,2.7,318.0,6.0,16.0,2.7,14.0,3.0,16.0,2.7,6.0,3.0,16.0,2.7,41.0,4.0,16.0,2.7,19.0,7.0,16.0,2.7,28.0,4.0,16.0,2.7,584.0,4.0,16.0,2.7
2021-01-22,3.0,1.0,15.0,2.4,59.0,2.0,15.0,2.4,272.0,5.0,15.0,2.4,8.0,1.0,15.0,2.4,6.0,2.0,15.0,2.4,25.0,2.0,15.0,2.4,4.0,2.0,15.0,2.4,10.0,1.0,15.0,2.4,619.0,4.0,15.0,2.4
2021-01-23,11.0,4.0,22.0,5.0,92.0,2.0,22.0,5.0,289.0,6.0,22.0,5.0,29.0,5.0,22.0,5.0,9.0,5.0,22.0,5.0,18.0,2.0,22.0,5.0,15.0,4.0,22.0,5.0,12.0,2.0,22.0,5.0,436.0,4.0,22.0,5.0
