Date,Region,Type,Value
2021-04-12,Allover Bangladesh,Confirmed Cases,5396.5
2021-04-13,Allover Bangladesh,Confirmed Cases,5396.5
2021-04-14,Allover Bangladesh,Confirmed Cases,5185.0
2021-04-15,Allover Bangladesh,Confirmed Cases,4192.0
2021-04-16,Allover Bangladesh,Confirmed Cases,4417.0
2021-04-17,Allover Bangladesh,Confirmed Cases,3473.0
2021-04-18,Allover Bangladesh,Confirmed Cases,3698.0
2021-04-19,Allover Bangladesh,Confirmed Cases,4271.0
2021-04-20,Allover Bangladesh,Confirmed Cases,4559.0
2021-04-21,Allover Bangladesh,Confirmed Cases,4280.0
2021-04-22,Allover Bangladesh,Confirmed Cases,4014.0
2021-04-23,Allover Bangladesh,Confirmed Cases,3629.0
2021-04-24,Allover Bangladesh,Confirmed Cases,2697.0
2021-04-25,Allover Bangladesh,Confirmed Cases,2922.0
2021-04-26,Allover Bangladesh,Confirmed Cases,3306.0
2021-04-27,Allover Bangladesh,Confirmed Cases,3031.0
2021-04-28,Allover Bangladesh,Confirmed Cases,2955.0
2021-04-29,Allover Bangladesh,Confirmed Cases,2341.0
2021-04-30,Allover Bangladesh,Confirmed Cases,2177.0
2021-05-01,Allover Bangladesh,Confirmed Cases,1452.0
2021-05-02,Allover Bangladesh,Confirmed Cases,1359.0
2021-05-03,Allover Bangladesh,Confirmed Cases,1739.0
2021-05-04,Allover Bangladesh,Confirmed Cases,1914.0
2021-05-05,Allover Bangladesh,Confirmed Cases,1742.0
2021-05-06,Allover Bangladesh,Confirmed Cases,1822.0
2021-05-07,Allover Bangladesh,Confirmed Cases,1682.0
2021-05-08,Allover Bangladesh,Confirmed Cases,1285.0
2021-05-09,Allover Bangladesh,Confirmed Cases,1386.0
2021-05-10,Allover Bangladesh,Confirmed Cases,1514.0
2021-05-11,Allover Bangladesh,Confirmed Cases,1230.0
2021-05-12,Allover Bangladesh,Confirmed Cases,1140.0
2021-05-13,Allover Bangladesh,Confirmed Cases,1290.0
2021-05-14,Allover Bangladesh,Confirmed Cases,848.0
2021-05-15,Allover Bangladesh,Confirmed Cases,261.0
2021-05-16,Allover Bangladesh,Confirmed Cases,363.0
2021-05-17,Allover Bangladesh,Confirmed Cases,698.0
2021-05-18,Allover Bangladesh,Confirmed Cases,1272.0
2021-05-19,Allover Bangladesh,Confirmed Cases,1608.0
2021-05-20,Allover Bangladesh,Confirmed Cases,1457.0
2021-05-21,Allover Bangladesh,Confirmed Cases,1504.0
2021-05-22,Allover Bangladesh,Confirmed Cases,1028.0
2021-05-23,Allover Bangladesh,Confirmed Cases,1354.0
2021-05-24,Allover Bangladesh,Confirmed Cases,1441.0
2021-05-25,Allover Bangladesh,Confirmed Cases,1675.0
2021-05-26,Allover Bangladesh,Confirmed Cases,1497.0
2021-05-27,Allover Bangladesh,Confirmed Cases,1292.0
2021-05-28,Allover Bangladesh,Confirmed Cases,1358.0
2021-05-29,Allover Bangladesh,Confirmed Cases,1043.0
2021-05-30,Allover Bangladesh,Confirmed Cases,1444.0
2021-05-31,Allover Bangladesh,Confirmed Cases,1710.0
2021-06-01,Allover Bangladesh,Confirmed Cases,1765.0
2021-06-02,Allover Bangladesh,Confirmed Cases,1988.0
2021-06-03,Allover Bangladesh,Confirmed Cases,1687.0
2021-06-04,Allover Bangladesh,Confirmed Cases,1887.0
2021-06-05,Allover Bangladesh,Confirmed Cases,1447.0
2021-06-06,Allover Bangladesh,Confirmed Cases,1676.0
2021-06-07,Allover Bangladesh,Confirmed Cases,1970.0
2021-06-08,Allover Bangladesh,Confirmed Cases,2322.0
2021-06-09,Allover Bangladesh,Confirmed Cases,2537.0
2021-06-10,Allover Bangladesh,Confirmed Cases,2576.0
2021-06-11,Allover Bangladesh,Confirmed Cases,2454.0
2021-06-12,Allover Bangladesh,Confirmed Cases,1637.0
2021-06-13,Allover Bangladesh,Confirmed Cases,2436.0
2021-06-14,Allover Bangladesh,Confirmed Cases,3050.0
2021-06-15,Allover Bangladesh,Confirmed Cases,3319.0
2021-06-16,Allover Bangladesh,Confirmed Cases,3956.0
2021-06-17,Allover Bangladesh,Confirmed Cases,3840.0
2021-06-18,Allover Bangladesh,Confirmed Cases,3883.0
2021-06-19,Allover Bangladesh,Confirmed Cases,3057.0
2021-06-20,Allover Bangladesh,Confirmed Cases,3641.0
2021-06-21,Allover Bangladesh,Confirmed Cases,4636.0
2021-06-22,Allover Bangladesh,Confirmed Cases,4846.0
2021-06-23,Allover Bangladesh,Confirmed Cases,5396.5
2021-06-24,Allover Bangladesh,Confirmed Cases,5396.5
2021-06-25,Allover Bangladesh,Confirmed Cases,5396.5
2021-06-26,Allover Bangladesh,Confirmed Cases,4334.0
2021-06-27,Allover Bangladesh,Confirmed Cases,5268.0
2021-06-28,Allover Bangladesh,Confirmed Cases,5396.5
2021-06-29,Allover Bangladesh,Confirmed Cases,5396.5
2021-06-30,Allover Bangladesh,Confirmed Cases,5396.5
2021-07-01,Allover Bangladesh,Confirmed Cases,5396.5
2021-07-02,Allover Bangladesh,Confirmed Cases,5396.5
2020-03-06,Allover Bangladesh,Case Rate,
2020-03-08,Allover Bangladesh,Case Rate,
2020-03-09,Allover Bangladesh,Case Rate,
2020-03-18,Allover Bangladesh,Case Rate,
2020-03-19,Allover Bangladesh,Case Rate,
2020-03-20,Allover Bangladesh,Case Rate,
2020-03-21,Allover Bangladesh,Case Rate,
2020-03-22,Allover Bangladesh,Case Rate,
2020-03-23,Allover Bangladesh,Case Rate,
2020-03-24,Allover Bangladesh,Case Rate,
2020-03-25,Allover Bangladesh,Case Rate,
2020-03-26,Allover Bangladesh,Case Rate,
2020-03-27,Allover Bangladesh,Case Rate,
2020-03-31,Allover Bangladesh,Case Rate,
2020-04-01,Allover Bangladesh,Case Rate,
2020-04-03,Allover Bangladesh,Case Rate,2.0
2020-04-04,Allover Bangladesh,Case Rate,2.0
2020-04-05,Allover Bangladesh,Case Rate,5.0
2020-04-06,Allover Bangladesh,Case Rate,7.0
2020-04-07,Allover Bangladesh,Case Rate,6.0
2020-04-08,Allover Bangladesh,Case Rate,6.0
2020-04-09,Allover Bangladesh,Case Rate,12.0
2020-04-10,Allover Bangladesh,Case Rate,8.0
2020-04-11,Allover Bangladesh,Case Rate,6.0
2020-04-12,Allover Bangladesh,Case Rate,10.0
2020-04-13,Allover Bangladesh,Case Rate,12.0
2020-04-14,Allover Bangladesh,Case Rate,11.0
2020-04-15,Allover Bangladesh,Case Rate,13.0
2020-04-16,Allover Bangladesh,Case Rate,17.0
2020-04-17,Allover Bangladesh,Case Rate,12.0
2020-04-18,Allover Bangladesh,Case Rate,14.0
2020-04-19,Allover Bangladesh,Case Rate,12.0
2020-04-20,Allover Bangladesh,Case Rate,18.0
2020-04-21,Allover Bangladesh,Case Rate,15.0
2020-04-22,Allover Bangladesh,Case Rate,13.0
2020-04-23,Allover Bangladesh,Case Rate,12.0
2020-04-24,Allover Bangladesh,Case Rate,14.0
2020-04-25,Allover Bangladesh,Case Rate,9.0
2020-04-26,Allover Bangladesh,Case Rate,12.0
2020-04-27,Allover Bangladesh,Case Rate,13.0
2020-04-28,Allover Bangladesh,Case Rate,13.0
2020-04-29,Allover Bangladesh,Case Rate,13.0
2020-04-30,Allover Bangladesh,Case Rate,11.0
2020-05-01,Allover Bangladesh,Case Rate,10.0
2020-05-02,Allover Bangladesh,Case Rate,9.0
2020-05-03,Allover Bangladesh,Case Rate,12.0
2020-05-04,Allover Bangladesh,Case Rate,11.0
2020-05-05,Allover Bangladesh,Case Rate,14.0
2020-05-06,Allover Bangladesh,Case Rate,13.0
2020-05-07,Allover Bangladesh,Case Rate,12.0
2020-05-08,Allover Bangladesh,Case Rate,12.0
2020-05-09,Allover Bangladesh,Case Rate,12.0
2020-05-10,Allover Bangladesh,Case Rate,16.0
2020-05-11,Allover Bangladesh,Case Rate,14.0
2020-05-12,Allover Bangladesh,Case Rate,14.0
2020-05-13,Allover Bangladesh,Case Rate,15.0
2020-05-14,Allover Bangladesh,Case Rate,14.0
2020-05-15,Allover Bangladesh,Case Rate,14.0
2020-05-16,Allover Bangladesh,Case Rate,14.0
2020-05-17,Allover Bangladesh,Case Rate,16.0
2020-05-18,Allover Bangladesh,Case Rate,16.0
2020-05-19,Allover Bangladesh,Case Rate,15.0
2020-05-20,Allover Bangladesh,Case Rate,16.0
2020-05-21,Allover Bangladesh,Case Rate,17.0
2020-05-22,Allover Bangladesh,Case Rate,17.0
2020-05-23,Allover Bangladesh,Case Rate,17.0
2020-05-24,Allover Bangladesh,Case Rate,17.0
2020-05-25,Allover Bangladesh,Case Rate,21.0
2020-05-26,Allover Bangladesh,Case Rate,22.0
2020-05-27,Allover Bangladesh,Case Rate,19.0
2020-05-28,Allover Bangladesh,Case Rate,22.0
2020-05-29,Allover Bangladesh,Case Rate,22.0
2020-05-30,Allover Bangladesh,Case Rate,18.0
2020-05-31,Allover Bangladesh,Case Rate,21.0
2020-06-01,Allover Bangladesh,Case Rate,21.0
2020-06-02,Allover Bangladesh,Case Rate,23.0
2020-06-03,Allover Bangladesh,Case Rate,22.0
2020-06-04,Allover Bangladesh,Case Rate,19.0
2020-06-05,Allover Bangladesh,Case Rate,20.0
2020-06-06,Allover Bangladesh,Case Rate,21.0
2020-06-07,Allover Bangladesh,Case Rate,21.0
2020-06-08,Allover Bangladesh,Case Rate,21.0
2020-06-09,Allover Bangladesh,Case Rate,22.0
2020-06-10,Allover Bangladesh,Case Rate,20.0
2020-06-11,Allover Bangladesh,Case Rate,20.0
2020-06-12,Allover Bangladesh,Case Rate,22.0
2020-06-13,Allover Bangladesh,Case Rate,17.0
2020-06-14,Allover Bangladesh,Case Rate,22.0
2020-06-15,Allover Bangladesh,Case Rate,21.0
2020-06-16,Allover Bangladesh,Case Rate,22.0
2020-06-17,Allover Bangladesh,Case Rate,23.0
2020-06-18,Allover Bangladesh,Case Rate,23.0
2020-06-19,Allover Bangladesh,Case Rate,22.0
2020-06-20,Allover Bangladesh,Case Rate,23.0
2020-06-21,Allover Bangladesh,Case Rate,23.0
2020-06-22,Allover Bangladesh,Case Rate,22.0
2020-06-23,Allover Bangladesh,Case Rate,21.0
2020-06-24,Allover Bangladesh,Case Rate,21.0
2020-06-25,Allover Bangladesh,Case Rate,22.0
2020-06-26,Allover Bangladesh,Case Rate,21.0
2020-06-27,Allover Bangladesh,Case Rate,23.0
2020-06-28,Allover Bangladesh,Case Rate,21.0
2020-06-29,Allover Bangladesh,Case Rate,23.0
2020-06-30,Allover Bangladesh,Case Rate,20.0
2020-07-01,Allover Bangladesh,Case Rate,21.0
2020-07-02,Allover Bangladesh,Case Rate,22.0
2020-07-03,Allover Bangladesh,Case Rate,21.0
2020-07-04,Allover Bangladesh,Case Rate,22.0
2020-07-05,Allover Bangladesh,Case Rate,20.0
2020-07-06,Allover Bangladesh,Case Rate,22.0
2020-07-07,Allover Bangladesh,Case Rate,23.0
2020-07-08,Allover Bangladesh,Case Rate,22.0
2020-07-09,Allover Bangladesh,Case Rate,21.0
2020-07-10,Allover Bangladesh,Case Rate,22.0
2020-07-11,Allover Bangladesh,Case Rate,24.0
2020-07-12,Allover Bangladesh,Case Rate,24.0
2020-07-13,Allover Bangladesh,Case Rate,25.0
2020-07-14,Allover Bangladesh,Case Rate,24.0
2020-07-15,Allover Bangladesh,Case Rate,25.0
2020-07-16,Allover Bangladesh,Case Rate,21.0
2020-07-17,Allover Bangladesh,Case Rate,23.0
2020-07-18,Allover Bangladesh,Case Rate,25.0
